"Estimate","Est.Error","Q2.5","Q97.5","Box","SST","N_P","sum_Nutri","MLD","metrics"
0.0862124835524055,0.143106088092344,0.077586313416843,0.0956839021029778,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,11.8730327481809,"GeoMean_Chla"
0.0873470445106005,0.131170091856128,0.0792850264087217,0.0960786587700064,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,15.5697877304252,"GeoMean_Chla"
0.0882691087824562,0.126954701549801,0.0803386928047862,0.0967073098064362,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,19.2665427126694,"GeoMean_Chla"
0.0889557554755689,0.128280776126355,0.0808760990112754,0.0975144725738634,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,22.9632976949137,"GeoMean_Chla"
0.0893936021823546,0.132815825362888,0.0810652523091618,0.0982753734915794,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,26.6600526771579,"GeoMean_Chla"
0.0895780362652489,0.138728227463406,0.0809595273293524,0.0989282273629084,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,30.3568076594022,"GeoMean_Chla"
0.0895124191659509,0.144819949812654,0.0805527620789707,0.0992403083022737,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,34.0535626416464,"GeoMean_Chla"
0.0892068827970971,0.150403416586001,0.079971075441472,0.0993417767617164,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,37.7503176238907,"GeoMean_Chla"
0.0886773460255379,0.155154048200648,0.0792131819507469,0.0990235841897634,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,41.4470726061349,"GeoMean_Chla"
0.0879448034747608,0.159007950071455,0.0783347056042407,0.0985710892535823,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,45.1438275883792,"GeoMean_Chla"
0.0870337437815062,0.16207868866704,0.0772979666575491,0.097848202688233,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,48.8405825706234,"GeoMean_Chla"
0.0859705091925985,0.164581673064124,0.0762098420072708,0.0967596546274799,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,52.5373375528677,"GeoMean_Chla"
0.0847818956006434,0.166765172577977,0.0750760664883938,0.095611071241893,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,56.2340925351119,"GeoMean_Chla"
0.0834941643064505,0.168854825949671,0.0738186490863306,0.0942887261024885,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,59.9308475173562,"GeoMean_Chla"
0.0821322462343879,0.17101817445555,0.0725324127443882,0.0929658823861849,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,63.6276024996004,"GeoMean_Chla"
0.0807190052105596,0.173349400202686,0.07113526667429,0.0916151427876269,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,67.3243574818447,"GeoMean_Chla"
0.0792747439632393,0.175872974887784,0.069699835359721,0.090107911132754,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,71.021112464089,"GeoMean_Chla"
0.0778172937895915,0.178558185493757,0.068305396323331,0.0885442722634036,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,74.7178674463332,"GeoMean_Chla"
0.0763622526576977,0.181337589488662,0.0667938992995124,0.0869900036752404,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,78.4146224285775,"GeoMean_Chla"
0.0749232310365888,0.184125786672663,0.0653849429201594,0.085518644966243,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,82.1113774108217,"GeoMean_Chla"
0.0735111850780901,0.186849051559889,0.0639882408975051,0.0840119416800554,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,85.808132393066,"GeoMean_Chla"
0.0721344188786744,0.189463768850771,0.0626044020743251,0.0825090142520878,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,89.5048873753102,"GeoMean_Chla"
0.0707992129447046,0.191954365154582,0.0613167706778194,0.0810821908872228,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,93.2016423575545,"GeoMean_Chla"
0.0695102846763953,0.194323775330762,0.0600318489150686,0.0797129431494246,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,96.8983973397987,"GeoMean_Chla"
0.0682712914452548,0.196579249711432,0.058826437191287,0.0783857840802901,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,100.595152322043,"GeoMean_Chla"
0.0670849449458365,0.198724063587553,0.0577242499872283,0.0771652150521278,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,104.291907304287,"GeoMean_Chla"
0.0659530423125295,0.20075276149188,0.0566386010498586,0.0759666894476016,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,107.988662286531,"GeoMean_Chla"
0.0648765435634828,0.202648955711572,0.0556450756690818,0.0748462325015763,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,111.685417268776,"GeoMean_Chla"
0.0638554305528207,0.204390045686828,0.0547132716435931,0.073747526432597,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,115.38217225102,"GeoMean_Chla"
0.0628888318758407,0.205951506264917,0.0538090008128405,0.0727420596769841,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,119.078927233264,"GeoMean_Chla"
0.0619751308624308,0.207314098574296,0.0529815026839033,0.0717650167547252,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,122.775682215508,"GeoMean_Chla"
0.0611121562302839,0.208469834022753,0.0522065243533843,0.0708826113499987,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,126.472437197753,"GeoMean_Chla"
0.0602975601749681,0.209421194643325,0.0514941806104756,0.0699803825749378,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,130.169192179997,"GeoMean_Chla"
0.0595287934001325,0.210189728008799,0.0507871846930863,0.0691481252173044,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,133.865947162241,"GeoMean_Chla"
0.0588030762206587,0.210821635826846,0.0501957165425195,0.0683676160432527,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,137.562702144486,"GeoMean_Chla"
0.0581176082073632,0.211379792997281,0.0496815223484363,0.067650018193179,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,141.25945712673,"GeoMean_Chla"
0.0574696318411781,0.211937061730957,0.0491383796301943,0.0668847211327589,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,144.956212108974,"GeoMean_Chla"
0.0568564507350006,0.212570338266318,0.0485733995235747,0.0662556697579977,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,148.652967091218,"GeoMean_Chla"
0.0562754347105109,0.213353736021386,0.0480383119087734,0.0656484673787701,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,152.349722073463,"GeoMean_Chla"
0.0557240349378571,0.21434961309684,0.0475501263860534,0.0650453933907987,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,156.046477055707,"GeoMean_Chla"
0.0551998019307077,0.215599663064127,0.0470499751709822,0.0644934742589704,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,159.743232037951,"GeoMean_Chla"
0.054700385653111,0.217120721935786,0.0466058612162106,0.0640062202922366,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,163.439987020195,"GeoMean_Chla"
0.0542235326205496,0.218903821117472,0.0461053793484458,0.0634542234978793,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,167.13674200244,"GeoMean_Chla"
0.0537670858586284,0.220918380336009,0.0456670647445192,0.063016466718702,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,170.833496984684,"GeoMean_Chla"
0.0533289797313982,0.223117056315386,0.0452260778810211,0.0626323699939292,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,174.530251966928,"GeoMean_Chla"
0.052907240054832,0.225443557113935,0.0448220783869528,0.0622117356862285,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,178.227006949172,"GeoMean_Chla"
0.0524999825438986,0.227840604264083,0.0444195800041961,0.0618974659594768,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,181.923761931417,"GeoMean_Chla"
