"Estimate","Est.Error","Q2.5","Q97.5","Box","SST","N_P","sum_Nutri","MLD","metrics"
1.1498548304153,0.153217880925046,1.02953928680671,1.29118500364974,"Adriatic",18.9592599490455,118.98951052207,0.301371644638791,61.5884941875791,"GeoMean_Chla"
1.1444283554354,0.144761493602991,1.03084058075881,1.27644154086914,"Adriatic",18.9592599490455,118.98951052207,0.315485348787502,61.5884941875791,"GeoMean_Chla"
1.13902898336636,0.136695058903232,1.03201281689079,1.26169972808619,"Adriatic",18.9592599490455,118.98951052207,0.329599052936214,61.5884941875791,"GeoMean_Chla"
1.13365967219327,0.129098935302475,1.03272298087267,1.24801839745022,"Adriatic",18.9592599490455,118.98951052207,0.343712757084925,61.5884941875791,"GeoMean_Chla"
1.12832428220579,0.122053835979954,1.03295229082487,1.23574977552742,"Adriatic",18.9592599490455,118.98951052207,0.357826461233636,61.5884941875791,"GeoMean_Chla"
1.12302712123903,0.115631497722469,1.03302806384345,1.22317843961457,"Adriatic",18.9592599490455,118.98951052207,0.371940165382348,61.5884941875791,"GeoMean_Chla"
1.11777281970064,0.109887534876746,1.03222364718178,1.21158540763805,"Adriatic",18.9592599490455,118.98951052207,0.386053869531059,61.5884941875791,"GeoMean_Chla"
1.1125663929796,0.104854811970074,1.0309650981085,1.2015550518871,"Adriatic",18.9592599490455,118.98951052207,0.40016757367977,61.5884941875791,"GeoMean_Chla"
1.10741318475404,0.100537784274308,1.02959023056211,1.19282907721557,"Adriatic",18.9592599490455,118.98951052207,0.414281277828481,61.5884941875791,"GeoMean_Chla"
1.10231933119147,0.0969099632404599,1.0273600252843,1.18426671589163,"Adriatic",18.9592599490455,118.98951052207,0.428394981977193,61.5884941875791,"GeoMean_Chla"
1.09729128412963,0.0939141342237042,1.02474219325581,1.17631913626997,"Adriatic",18.9592599490455,118.98951052207,0.442508686125904,61.5884941875791,"GeoMean_Chla"
1.09233606345876,0.0914681192762114,1.02179829383298,1.16836272213108,"Adriatic",18.9592599490455,118.98951052207,0.456622390274615,61.5884941875791,"GeoMean_Chla"
1.08746182179118,0.0894754829151351,1.01864057166744,1.16095724445467,"Adriatic",18.9592599490455,118.98951052207,0.470736094423327,61.5884941875791,"GeoMean_Chla"
1.08267783499596,0.0878379126696079,1.01507526569655,1.1542417465196,"Adriatic",18.9592599490455,118.98951052207,0.484849798572038,61.5884941875791,"GeoMean_Chla"
1.07799505643323,0.0864696690554617,1.01159817174732,1.14784799001297,"Adriatic",18.9592599490455,118.98951052207,0.498963502720749,61.5884941875791,"GeoMean_Chla"
1.07342708229511,0.0853117785353834,1.0075487827865,1.14211470696442,"Adriatic",18.9592599490455,118.98951052207,0.51307720686946,61.5884941875791,"GeoMean_Chla"
1.06899048865314,0.0843393964749597,1.00411369496335,1.13654432343483,"Adriatic",18.9592599490455,118.98951052207,0.527190911018172,61.5884941875791,"GeoMean_Chla"
