"Estimate","Est.Error","Q2.5","Q97.5","Box","SST","N_P","sum_Nutri","MLD","metrics"
1.52817305786268,0.143106088092344,1.3752685102783,1.69606019035582,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.0609303410096546,"GeoMean_Chla"
1.54828389816532,0.131170091856128,1.40537931697664,1.70305751229932,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.0799014452316817,"GeoMean_Chla"
1.56462809473415,0.126954701549801,1.42405624788146,1.71420076600324,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.0988725494537089,"GeoMean_Chla"
1.57679935965366,0.128280776126355,1.43358212687305,1.72850825772214,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.117843653675736,"GeoMean_Chla"
1.58456048093463,0.132815825362888,1.43693499367058,1.74199572768291,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.136814757897763,"GeoMean_Chla"
1.58782969653795,0.138728227463406,1.43506094876397,1.75356799257747,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.15578586211979,"GeoMean_Chla"
1.58666659023188,0.144819949812654,1.42785076677066,1.75909983279085,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.174756966341818,"GeoMean_Chla"
1.58125075684162,0.150403416586001,1.41753998797256,1.76089842807026,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.193728070563845,"GeoMean_Chla"
1.57186436876765,0.155154048200648,1.40410582663615,1.75525825514362,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.212699174785872,"GeoMean_Chla"
1.55887956954011,0.159007950071455,1.38853425475486,1.74723748434804,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.231670279007899,"GeoMean_Chla"
1.54273043637553,0.16207868866704,1.37015737404004,1.73442384382246,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.250641383229926,"GeoMean_Chla"
1.52388390295014,0.164581673064124,1.35086964788214,1.715128612435,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.269612487451954,"GeoMean_Chla"
1.50281494411043,0.166765172577977,1.33077273000876,1.69476921537047,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.288583591673981,"GeoMean_Chla"
1.47998905871118,0.168854825949671,1.30848417831483,1.67132977676521,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.307554695896008,"GeoMean_Chla"
1.45584816380844,0.17101817445555,1.28568479192892,1.64788150055601,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.326525800118035,"GeoMean_Chla"
1.43079753577998,0.173349400202686,1.26091945755684,1.62393875145924,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.345496904340062,"GeoMean_Chla"
1.40519705385757,0.175872974887784,1.23547549200858,1.59722207758527,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.364468008562089,"GeoMean_Chla"
1.37936278952864,0.178558185493757,1.21075814159206,1.56950554868008,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.383439112784117,"GeoMean_Chla"
1.35357122705161,0.181337589488662,1.183965861244,1.54195511418101,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.402410217006144,"GeoMean_Chla"
1.32806362095505,0.184125786672663,1.1589911813611,1.51587431190166,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.421381321228171,"GeoMean_Chla"
1.30303417624674,0.186849051559889,1.13423371802245,1.48916700371067,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.440352425450198,"GeoMean_Chla"
1.27863008850643,0.189463768850771,1.10970426336728,1.46252662509373,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.459323529672225,"GeoMean_Chla"
1.25496268384628,0.191954365154582,1.08688014872033,1.43723524112391,"Adriatic",18.9592599490455,118.98951052207,1.38006840954504,0.478294633894253,"GeoMean_Chla"
