"Estimate","Est.Error","Q2.5","Q97.5","Box","SST","N_P","sum_Nutri","MLD","metrics"
0.98609644291775,0.226396336927764,0.839177805215504,1.16609957791415,"Adriatic",18.9592599490455,118.98951052207,0.301371644638791,61.5884941875791,"GeoMean_Chla"
0.980998633676818,0.220156005828941,0.838090021849275,1.15507218863542,"Adriatic",18.9592599490455,118.98951052207,0.315485348787502,61.5884941875791,"GeoMean_Chla"
0.975927824946795,0.214270465039831,0.837371114541604,1.14442652638732,"Adriatic",18.9592599490455,118.98951052207,0.329599052936214,61.5884941875791,"GeoMean_Chla"
0.970885444138253,0.208771954610585,0.836106786139117,1.13286447226505,"Adriatic",18.9592599490455,118.98951052207,0.343712757084925,61.5884941875791,"GeoMean_Chla"
0.965873503276212,0.20368665076478,0.834828805433318,1.12382513268961,"Adriatic",18.9592599490455,118.98951052207,0.357826461233636,61.5884941875791,"GeoMean_Chla"
0.960894404433435,0.199030814497763,0.833311504821797,1.11336112665034,"Adriatic",18.9592599490455,118.98951052207,0.371940165382348,61.5884941875791,"GeoMean_Chla"
0.955950882783346,0.194809046421921,0.831598926275123,1.10421665669863,"Adriatic",18.9592599490455,118.98951052207,0.386053869531059,61.5884941875791,"GeoMean_Chla"
0.951046096405363,0.191013643395281,0.829692907212276,1.09439877388007,"Adriatic",18.9592599490455,118.98951052207,0.40016757367977,61.5884941875791,"GeoMean_Chla"
0.946183618478116,0.187624869004171,0.826903415736003,1.08660713255835,"Adriatic",18.9592599490455,118.98951052207,0.414281277828481,61.5884941875791,"GeoMean_Chla"
0.941367994226781,0.184612674475761,0.824813733708084,1.07847495065083,"Adriatic",18.9592599490455,118.98951052207,0.428394981977193,61.5884941875791,"GeoMean_Chla"
0.936604191534213,0.181938526203436,0.822048453637361,1.07031319305789,"Adriatic",18.9592599490455,118.98951052207,0.442508686125904,61.5884941875791,"GeoMean_Chla"
0.931897949146767,0.179558986911439,0.819426328636972,1.06290677744914,"Adriatic",18.9592599490455,118.98951052207,0.456622390274615,61.5884941875791,"GeoMean_Chla"
0.927256514666298,0.177430434927718,0.81652933263791,1.05525969653511,"Adriatic",18.9592599490455,118.98951052207,0.470736094423327,61.5884941875791,"GeoMean_Chla"
0.922688652585862,0.175513345381883,0.813468577445864,1.04820178383576,"Adriatic",18.9592599490455,118.98951052207,0.484849798572038,61.5884941875791,"GeoMean_Chla"
0.918205392242842,0.173777333626972,0.810756724425951,1.04188238218867,"Adriatic",18.9592599490455,118.98951052207,0.498963502720749,61.5884941875791,"GeoMean_Chla"
0.913821321010576,0.172206064520158,0.807401992432626,1.03556024871192,"Adriatic",18.9592599490455,118.98951052207,0.51307720686946,61.5884941875791,"GeoMean_Chla"
0.909555024841067,0.170798872344661,0.804537938323434,1.02954176832659,"Adriatic",18.9592599490455,118.98951052207,0.527190911018172,61.5884941875791,"GeoMean_Chla"
0.90542892194378,0.169568905351381,0.801665535327186,1.02359083883373,"Adriatic",18.9592599490455,118.98951052207,0.541304615166883,61.5884941875791,"GeoMean_Chla"
0.901469991172478,0.168539426968517,0.799107955458986,1.01772257391178,"Adriatic",18.9592599490455,118.98951052207,0.555418319315594,61.5884941875791,"GeoMean_Chla"
0.897708314800921,0.167734855655456,0.796516892725987,1.01272795583429,"Adriatic",18.9592599490455,118.98951052207,0.569532023464306,61.5884941875791,"GeoMean_Chla"
0.894176039128562,0.16717253323902,0.793408018824452,1.00803098666416,"Adriatic",18.9592599490455,118.98951052207,0.583645727613017,61.5884941875791,"GeoMean_Chla"
0.890907484677997,0.166856548498808,0.789998862242552,1.00424163920647,"Adriatic",18.9592599490455,118.98951052207,0.597759431761728,61.5884941875791,"GeoMean_Chla"
0.887938316387787,0.166772334293246,0.787315631885002,1.00147122780756,"Adriatic",18.9592599490455,118.98951052207,0.61187313591044,61.5884941875791,"GeoMean_Chla"
0.885304232468828,0.166884836506485,0.784832448587896,0.998625311317341,"Adriatic",18.9592599490455,118.98951052207,0.625986840059151,61.5884941875791,"GeoMean_Chla"
0.883039784005501,0.167142227876632,0.783025780748145,0.996073673303802,"Adriatic",18.9592599490455,118.98951052207,0.640100544207862,61.5884941875791,"GeoMean_Chla"
